year,Season,price,stateDescription,sectorName
2027,3,0.10416771480949348,Wisconsin,residential
2028,0,0.10364524020121917,Wisconsin,residential
2028,1,0.10275811590704349,Wisconsin,residential
2028,2,0.1052994731390894,Wisconsin,residential
2028,3,0.10915806187038381,Wisconsin,residential
2029,0,0.10794721627031949,Wisconsin,residential
2029,1,0.10876161613608022,Wisconsin,residential
2029,2,0.1111027890181315,Wisconsin,residential
2029,3,0.11497451124716593,Wisconsin,residential
2030,0,0.11577357876945832,Wisconsin,residential
2030,1,0.11817026318814555,Wisconsin,residential
2030,2,0.12314670256433637,Wisconsin,residential
2030,3,0.12340217254072004,Wisconsin,residential
2025,0,0.10083451505332072,Alabama,all sectors
2025,1,0.06581395606061909,Alabama,all sectors
2025,2,0.06691198831496378,Alabama,all sectors
2025,3,0.06726154408198554,Alabama,all sectors
2026,0,0.06598729560752561,Alabama,all sectors
2026,1,0.0654812602951231,Alabama,all sectors
2026,2,0.06591011602414876,Alabama,all sectors
2026,3,0.06842682537776104,Alabama,all sectors
2027,0,0.06771307750769798,Alabama,all sectors
2027,1,0.06816396993301775,Alabama,all sectors
2027,2,0.0672476301013942,Alabama,all sectors
2027,3,0.07066421026989161,Alabama,all sectors
2028,0,0.06928492619959188,Alabama,all sectors
2028,1,0.06879976366054993,Alabama,all sectors
2028,2,0.07008262394870743,Alabama,all sectors
2028,3,0.0727375356910494,Alabama,all sectors
2029,0,0.07194775899565917,Alabama,all sectors
2029,1,0.07155758219389446,Alabama,all sectors
2029,2,0.0711532764438184,Alabama,all sectors
2029,3,0.0761387193955847,Alabama,all sectors
2030,0,0.07823296486531932,Alabama,all sectors
2030,1,0.07695900147303816,Alabama,all sectors
2030,2,0.07829512765761694,Alabama,all sectors
2030,3,0.08578742979323284,Alabama,all sectors
2025,0,0.11703968343176485,Alabama,commercial
2025,1,0.07636545125987727,Alabama,commercial
2025,2,0.0793411775291636,Alabama,commercial
2025,3,0.07657131525121538,Alabama,commercial
2026,0,0.07605939787001241,Alabama,commercial
2026,1,0.07733166671677166,Alabama,commercial
2026,2,0.07832197873182332,Alabama,commercial
2026,3,0.07815285380149917,Alabama,commercial
2027,0,0.07749601547845072,Alabama,commercial
2027,1,0.08028059349013944,Alabama,commercial
2027,2,0.07966611658961405,Alabama,commercial
2027,3,0.08099298184332197,Alabama,commercial
2028,0,0.0800299223077883,Alabama,commercial
2028,1,0.08164832870922333,Alabama,commercial
2028,2,0.08412086685705289,Alabama,commercial
2028,3,0.08430711951902832,Alabama,commercial
2029,0,0.08288928905194344,Alabama,commercial
2029,1,0.08471435333204314,Alabama,commercial
2029,2,0.0846934203417171,Alabama,commercial
2029,3,0.08759880090777407,Alabama,commercial
2030,0,0.09056667697282872,Alabama,commercial
2030,1,0.09069614343403185,Alabama,commercial
2030,2,0.09283916926684754,Alabama,commercial
2030,3,0.09967139931653873,Alabama,commercial
2025,0,0.06497203915994067,Alabama,industrial
2025,1,0.04525354147545785,Alabama,industrial
2025,2,0.045938784592190196,Alabama,industrial
2025,3,0.04574269472827476,Alabama,industrial
2026,0,0.04468099180123609,Alabama,industrial
2026,1,0.043838409482957655,Alabama,industrial
2026,2,0.044012691141344554,Alabama,industrial
2026,3,0.04560009758166385,Alabama,industrial
2027,0,0.04541784689218035,Alabama,industrial
2027,1,0.0458221243113165,Alabama,industrial
2027,2,0.04530979306650417,Alabama,industrial
2027,3,0.047674878087598384,Alabama,industrial
2028,0,0.04689041307820118,Alabama,industrial
2028,1,0.04628349571064384,Alabama,industrial
2028,2,0.04723271531391188,Alabama,industrial
2028,3,0.04908611390648185,Alabama,industrial
2029,0,0.04920243288162439,Alabama,industrial
2029,1,0.048834397099025505,Alabama,industrial
2029,2,0.04859831073882553,Alabama,industrial
2029,3,0.05227667376633158,Alabama,industrial
2030,0,0.05447024763678614,Alabama,industrial
2030,1,0.05296381139466142,Alabama,industrial
2030,2,0.053840988245362514,Alabama,industrial
2030,3,0.05889747691236018,Alabama,industrial
2025,0,0.12606931152644094,Alabama,residential
2025,1,0.0790146891700863,Alabama,residential
2025,2,0.08378925674231773,Alabama,residential
2025,3,0.0835604769558105,Alabama,residential
2026,0,0.08395298784627088,Alabama,residential
2026,1,0.08083554292924643,Alabama,residential
2026,2,0.08340540436372756,Alabama,residential
2026,3,0.08535352267183989,Alabama,residential
2027,0,0.08515678686296467,Alabama,residential
2027,1,0.08340943531708585,Alabama,residential
2027,2,0.08565098544676508,Alabama,residential
2027,3,0.0885680783144908,Alabama,residential
2028,0,0.08864121824493164,Alabama,residential
2028,1,0.08543545971968042,Alabama,residential
2028,2,0.08984841694564906,Alabama,residential
2028,3,0.09131586293660159,Alabama,residential
2029,0,0.09099788233865112,Alabama,residential
2029,1,0.08856609272482843,Alabama,residential
2029,2,0.09110747183392623,Alabama,residential
2029,3,0.09472304167064907,Alabama,residential
2030,0,0.09719031935137373,Alabama,residential
2030,1,0.09495756967332813,Alabama,residential
2030,2,0.09900042230360347,Alabama,residential
2030,3,0.10578849879485296,Alabama,residential
2025,0,0.09119886159197194,Louisiana,all sectors
2025,1,0.08217995290116645,Louisiana,all sectors
2025,2,0.09499940507374796,Louisiana,all sectors
2025,3,0.07969571835682474,Louisiana,all sectors
2026,0,0.07543799398891503,Louisiana,all sectors
2026,1,0.07051147921072053,Louisiana,all sectors
2026,2,0.07123840161886613,Louisiana,all sectors
2026,3,0.08345645890871595,Louisiana,all sectors
2027,0,0.07361356339567242,Louisiana,all sectors
2027,1,0.07662730894176975,Louisiana,all sectors
2027,2,0.08895954413394741,Louisiana,all sectors
2027,3,0.08685272697520754,Louisiana,all sectors
2028,0,0.08291231033601658,Louisiana,all sectors
2028,1,0.08210722006108945,Louisiana,all sectors
2028,2,0.08402480056113437,Louisiana,all sectors
2028,3,0.09011243774049757,Louisiana,all sectors
2029,0,0.08343258314692019,Louisiana,all sectors
2029,1,0.09366062324587705,Louisiana,all sectors
2029,2,0.07915145930426394,Louisiana,all sectors
2029,3,0.1013845057161932,Louisiana,all sectors
2030,0,0.10398316948033304,Louisiana,all sectors
2030,1,0.09259207618690209,Louisiana,all sectors
2030,2,0.09234161617892399,Louisiana,all sectors
2030,3,0.09582111557640492,Louisiana,all sectors
2025,0,0.102080202361091,Louisiana,commercial
2025,1,0.09080582459411546,Louisiana,commercial
2025,2,0.10243314903403115,Louisiana,commercial
2025,3,0.08639626678883816,Louisiana,commercial
2026,0,0.08254125669359107,Louisiana,commercial
2026,1,0.07942048581407679,Louisiana,commercial
2026,2,0.07929041947068749,Louisiana,commercial
2026,3,0.08556536194020788,Louisiana,commercial
2027,0,0.07960737311433999,Louisiana,commercial
2027,1,0.08183465435667016,Louisiana,commercial
2027,2,0.09377141056593323,Louisiana,commercial
2027,3,0.09177438419957323,Louisiana,commercial
2028,0,0.08842960611567417,Louisiana,commercial
2028,1,0.08959089408057763,Louisiana,commercial
2028,2,0.0894948126583323,Louisiana,commercial
2028,3,0.09271612457421219,Louisiana,commercial
2029,0,0.08966312788071025,Louisiana,commercial
2029,1,0.10073344259309269,Louisiana,commercial
2029,2,0.08908921113168047,Louisiana,commercial
2029,3,0.10107326588853584,Louisiana,commercial
2030,0,0.11438263416155693,Louisiana,commercial
2030,1,0.10631221231079041,Louisiana,commercial
2030,2,0.10126993400789985,Louisiana,commercial
2030,3,0.10250857989581338,Louisiana,commercial
2025,0,0.0679481120547395,Louisiana,industrial
2025,1,0.06611176494615054,Louisiana,industrial
2025,2,0.07753996580852202,Louisiana,industrial
2025,3,0.06096106609389648,Louisiana,industrial
2026,0,0.05570419575088226,Louisiana,industrial
2026,1,0.05332699491988,Louisiana,industrial
2026,2,0.05233829078701196,Louisiana,industrial
2026,3,0.061848072181273486,Louisiana,industrial
2027,0,0.05664345750693535,Louisiana,industrial
2027,1,0.06067065069321115,Louisiana,industrial
2027,2,0.07121863575416898,Louisiana,industrial
2027,3,0.06683921528573905,Louisiana,industrial
2028,0,0.06688367872078664,Louisiana,industrial
2028,1,0.06636632005410223,Louisiana,industrial
2028,2,0.06781026975758718,Louisiana,industrial
2028,3,0.06971104493460295,Louisiana,industrial
2029,0,0.06787715698189412,Louisiana,industrial
2029,1,0.07751699361628288,Louisiana,industrial
2029,2,0.06430668267358851,Louisiana,industrial
2029,3,0.07902821529992177,Louisiana,industrial
2030,0,0.08602094343194729,Louisiana,industrial
2030,1,0.07712660321106829,Louisiana,industrial
2030,2,0.07462141610098916,Louisiana,industrial
2030,3,0.07478665855519562,Louisiana,industrial
2025,0,0.10859515778485354,Louisiana,residential
2025,1,0.09133409296818766,Louisiana,residential
2025,2,0.10416005530869575,Louisiana,residential
2025,3,0.09488014279733097,Louisiana,residential
2026,0,0.08762476651739877,Louisiana,residential
2026,1,0.08023742721005966,Louisiana,residential
2026,2,0.08204938095957999,Louisiana,residential
2026,3,0.09274101080118326,Louisiana,residential
2027,0,0.08723555058491987,Louisiana,residential
2027,1,0.08267400525355684,Louisiana,residential
2027,2,0.09680133681701983,Louisiana,residential
2027,3,0.09949174900804754,Louisiana,residential
2028,0,0.09419481289710213,Louisiana,residential
2028,1,0.08998793407472415,Louisiana,residential
2028,2,0.09438515087843544,Louisiana,residential
2028,3,0.10102390750982206,Louisiana,residential
2029,0,0.09559168064764675,Louisiana,residential
2029,1,0.09889439737365478,Louisiana,residential
2029,2,0.09362619171565859,Louisiana,residential
2029,3,0.10793018724351745,Louisiana,residential
2030,0,0.11635754871422661,Louisiana,residential
2030,1,0.10356626972826283,Louisiana,residential
2030,2,0.10287662243612668,Louisiana,residential
2030,3,0.10700739343714505,Louisiana,residential
2025,0,0.17438637688842248,Maine,all sectors
2025,1,0.13020584494391435,Maine,all sectors
2025,2,0.11857547311737311,Maine,all sectors
2025,3,0.12450459650149907,Maine,all sectors
2026,0,0.12465070988313934,Maine,all sectors
2026,1,0.12119056721469411,Maine,all sectors
2026,2,0.1209450536632374,Maine,all sectors
2026,3,0.12109703897940999,Maine,all sectors
2027,0,0.12409141634781788,Maine,all sectors
2027,1,0.1159140342271241,Maine,all sectors
2027,2,0.11910686290520381,Maine,all sectors
2027,3,0.11550321050118582,Maine,all sectors
2028,0,0.114958990438097,Maine,all sectors
2028,1,0.11945446282734193,Maine,all sectors
2028,2,0.11581821773847764,Maine,all sectors
2028,3,0.11209926433839199,Maine,all sectors
2029,0,0.11052264338592313,Maine,all sectors
2029,1,0.13130373012442725,Maine,all sectors
2029,2,0.12194711584551791,Maine,all sectors
2029,3,0.1181550499414089,Maine,all sectors
2030,0,0.12431767619375417,Maine,all sectors
2030,1,0.13958723501597903,Maine,all sectors
2030,2,0.13757535608152643,Maine,all sectors
2030,3,0.13889889955122597,Maine,all sectors
2025,0,0.16215140309579018,Maine,commercial
2025,1,0.14630159153402247,Maine,commercial
2025,2,0.129671254772203,Maine,commercial
2025,3,0.1418349831535016,Maine,commercial
2026,0,0.14528225382132895,Maine,commercial
2026,1,0.14060902546487491,Maine,commercial
2026,2,0.1295881214574729,Maine,commercial
2026,3,0.12563610711341436,Maine,commercial
2027,0,0.1292677733443968,Maine,commercial
2027,1,0.12272503382837381,Maine,commercial
2027,2,0.12751081755149005,Maine,commercial
2027,3,0.12500252914985996,Maine,commercial
2028,0,0.12837480622319383,Maine,commercial
2028,1,0.13063821316429877,Maine,commercial
2028,2,0.12242889137125246,Maine,commercial
2028,3,0.11604500335455413,Maine,commercial
2029,0,0.1166071566383259,Maine,commercial
2029,1,0.1382298285094512,Maine,commercial
2029,2,0.12860091731828377,Maine,commercial
2029,3,0.1171612765451492,Maine,commercial
2030,0,0.12837651881933437,Maine,commercial
2030,1,0.14025643180972683,Maine,commercial
2030,2,0.14134289708846753,Maine,commercial
2030,3,0.14485774049321914,Maine,commercial
2025,0,0.11259656999751007,Maine,industrial
2025,1,0.10029032507316955,Maine,industrial
2025,2,0.08703178565288719,Maine,industrial
2025,3,0.08517994324315574,Maine,industrial
2026,0,0.08424424186884409,Maine,industrial
2026,1,0.08672353441773908,Maine,industrial
2026,2,0.08340333561909759,Maine,industrial
2026,3,0.0839065327476097,Maine,industrial
2027,0,0.08599678077636431,Maine,industrial
2027,1,0.08340557796476239,Maine,industrial
2027,2,0.08114475288174058,Maine,industrial
2027,3,0.07684625586548335,Maine,industrial
2028,0,0.0749507222015878,Maine,industrial
2028,1,0.08020598537636625,Maine,industrial
2028,2,0.08289768968402374,Maine,industrial
2028,3,0.0812580609546703,Maine,industrial
2029,0,0.07710560476620439,Maine,industrial
2029,1,0.08936647311153864,Maine,industrial
2029,2,0.08585584001600799,Maine,industrial
2029,3,0.08661061098116096,Maine,industrial
2030,0,0.08679350415423275,Maine,industrial
2030,1,0.10486291188028159,Maine,industrial
2030,2,0.099482810502465,Maine,industrial
2030,3,0.10190131478510783,Maine,industrial
2025,0,0.20951127800703442,Maine,residential
2025,1,0.15137460200013225,Maine,residential
2025,2,0.15336529993686138,Maine,residential
2025,3,0.15402547743100525,Maine,residential
2026,0,0.15991024631354855,Maine,residential
2026,1,0.1367095104952611,Maine,residential
2026,2,0.16191528982283449,Maine,residential
2026,3,0.1509363038443383,Maine,residential
2027,0,0.15511924167302227,Maine,residential
2027,1,0.1428070236568698,Maine,residential
2027,2,0.15018687464288735,Maine,residential
2027,3,0.14993173843603227,Maine,residential
2028,0,0.14240239896497817,Maine,residential
2028,1,0.14040352663945008,Maine,residential
2028,2,0.1452726594811369,Maine,residential
2028,3,0.14603466906851156,Maine,residential
2029,0,0.14193281329324903,Maine,residential
2029,1,0.15188858323781385,Maine,residential
2029,2,0.15319910792441727,Maine,residential
2029,3,0.1621297468570509,Maine,residential
2030,0,0.15942267665954185,Maine,residential
2030,1,0.1618337225547999,Maine,residential
2030,2,0.16151347390212767,Maine,residential
2030,3,0.16050681323873509,Maine,residential
2025,0,0.1247118117805605,Maryland,all sectors
2025,1,0.0707086288320642,Maryland,all sectors
2025,2,0.07309114882367437,Maryland,all sectors
2025,3,0.08453456483416165,Maryland,all sectors
2026,0,0.07845831460056539,Maryland,all sectors
2026,1,0.06810115051193809,Maryland,all sectors
2026,2,0.06909276539808315,Maryland,all sectors
2026,3,0.0799187381799013,Maryland,all sectors
2027,0,0.0748983485814804,Maryland,all sectors
2027,1,0.07461760102274133,Maryland,all sectors
2027,2,0.07125134594835866,Maryland,all sectors
2027,3,0.07979458077065946,Maryland,all sectors
2028,0,0.07656084909802113,Maryland,all sectors
2028,1,0.07698103839702942,Maryland,all sectors
2028,2,0.0772924993659338,Maryland,all sectors
2028,3,0.08984158222801564,Maryland,all sectors
2029,0,0.08755791509379506,Maryland,all sectors
2029,1,0.08904306884349909,Maryland,all sectors
2029,2,0.08883651107077635,Maryland,all sectors
2029,3,0.0994031315705657,Maryland,all sectors
2030,0,0.09797845101923792,Maryland,all sectors
2030,1,0.10493902759222999,Maryland,all sectors
2030,2,0.10407488617896753,Maryland,all sectors
2030,3,0.12012283577222982,Maryland,all sectors
2025,0,0.11335732637144472,Maryland,commercial
2025,1,0.06611159621199518,Maryland,commercial
2025,2,0.06856055695506019,Maryland,commercial
2025,3,0.08183447390487875,Maryland,commercial
2026,0,0.07675624371543158,Maryland,commercial
2026,1,0.06934330922820062,Maryland,commercial
2026,2,0.07047350258911576,Maryland,commercial
2026,3,0.08102144822285082,Maryland,commercial
2027,0,0.07613210727825173,Maryland,commercial
2027,1,0.07342167217787336,Maryland,commercial
2027,2,0.07480209740378213,Maryland,commercial
2027,3,0.0873769792372757,Maryland,commercial
2028,0,0.08491269273760484,Maryland,commercial
2028,1,0.08140658969376757,Maryland,commercial
2028,2,0.07961729236851087,Maryland,commercial
2028,3,0.09379591709313079,Maryland,commercial
2029,0,0.09406785987324266,Maryland,commercial
2029,1,0.09907887184109308,Maryland,commercial
2029,2,0.09736528075847493,Maryland,commercial
2029,3,0.10521236279299745,Maryland,commercial
2030,0,0.10818992748366732,Maryland,commercial
2030,1,0.11242432767127165,Maryland,commercial
2030,2,0.11001965617298091,Maryland,commercial
2030,3,0.12532750602990203,Maryland,commercial
2025,0,0.08956280088037782,Maryland,industrial
2025,1,0.05040954174965586,Maryland,industrial
2025,2,0.05128074670628556,Maryland,industrial
2025,3,0.055171892879592316,Maryland,industrial
2026,0,0.05088643014834292,Maryland,industrial
2026,1,0.04128561511106379,Maryland,industrial
2026,2,0.03985121440194641,Maryland,industrial
2026,3,0.050184704828854336,Maryland,industrial
2027,0,0.052293933356751914,Maryland,industrial
2027,1,0.06938194992456531,Maryland,industrial
2027,2,0.05825277580015167,Maryland,industrial
2027,3,0.05871776464319287,Maryland,industrial
2028,0,0.05687800150013719,Maryland,industrial
2028,1,0.06314544092837836,Maryland,industrial
2028,2,0.06407548715064476,Maryland,industrial
2028,3,0.07314056009052819,Maryland,industrial
2029,0,0.07266321908311434,Maryland,industrial
2029,1,0.07643999225210638,Maryland,industrial
2029,2,0.07520022403119277,Maryland,industrial
2029,3,0.08557193535923598,Maryland,industrial
2030,0,0.08422022294278164,Maryland,industrial
2030,1,0.09202676740940313,Maryland,industrial
2030,2,0.08804664300234392,Maryland,industrial
2030,3,0.09731602795977111,Maryland,industrial
2025,0,0.1444108111033964,Maryland,residential
2025,1,0.08180648062638433,Maryland,residential
2025,2,0.0875085341891906,Maryland,residential
2025,3,0.09870817518288624,Maryland,residential
2026,0,0.09225123322975307,Maryland,residential
2026,1,0.0841849553098565,Maryland,residential
2026,2,0.0871596931551667,Maryland,residential
2026,3,0.09850708430718244,Maryland,residential
2027,0,0.09340363647235393,Maryland,residential
2027,1,0.08431521914518031,Maryland,residential
2027,2,0.08664981951791173,Maryland,residential
2027,3,0.09950266991222043,Maryland,residential
2028,0,0.09484517688871884,Maryland,residential
2028,1,0.08573385884522977,Maryland,residential
2028,2,0.08722642845614016,Maryland,residential
2028,3,0.10073379800860341,Maryland,residential
2029,0,0.0949924967113807,Maryland,residential
2029,1,0.09186442079497288,Maryland,residential
2029,2,0.09540149935643188,Maryland,residential
2029,3,0.10624300294309715,Maryland,residential
2030,0,0.10174736712603091,Maryland,residential
2030,1,0.10352310190373429,Maryland,residential
2030,2,0.10331016551856677,Maryland,residential
2030,3,0.11997542772224808,Maryland,residential
2025,0,0.19610602173033556,Massachusetts,all sectors
2025,1,0.1287807014203834,Massachusetts,all sectors
2025,2,0.13208795932307063,Massachusetts,all sectors
2025,3,0.13719936394982896,Massachusetts,all sectors
2026,0,0.1399548892987261,Massachusetts,all sectors
2026,1,0.12512726998819806,Massachusetts,all sectors
2026,2,0.11795513354546767,Massachusetts,all sectors
2026,3,0.11992538506278524,Massachusetts,all sectors
2027,0,0.11872227993135438,Massachusetts,all sectors
2027,1,0.11688823557279127,Massachusetts,all sectors
2027,2,0.11674943220776333,Massachusetts,all sectors
2027,3,0.1277241870066088,Massachusetts,all sectors
2028,0,0.12939951534809147,Massachusetts,all sectors
2028,1,0.1257371272037183,Massachusetts,all sectors
2028,2,0.12115008572109048,Massachusetts,all sectors
2028,3,0.1286264937808622,Massachusetts,all sectors
2029,0,0.1296772852351482,Massachusetts,all sectors
2029,1,0.1387828182134265,Massachusetts,all sectors
2029,2,0.1366094068567618,Massachusetts,all sectors
2029,3,0.14214099645080827,Massachusetts,all sectors
2030,0,0.1454406010008616,Massachusetts,all sectors
2030,1,0.172083992286871,Massachusetts,all sectors
2030,2,0.17546918219157484,Massachusetts,all sectors
2030,3,0.1817006881177576,Massachusetts,all sectors
2025,0,0.173926075300383,Massachusetts,commercial
2025,1,0.12690865005996535,Massachusetts,commercial
2025,2,0.13149120077311527,Massachusetts,commercial
2025,3,0.136584690122742,Massachusetts,commercial
2026,0,0.14411886078490932,Massachusetts,commercial
2026,1,0.12525510684467878,Massachusetts,commercial
2026,2,0.11703573042516967,Massachusetts,commercial
2026,3,0.12191336614446034,Massachusetts,commercial
2027,0,0.11920560811780789,Massachusetts,commercial
2027,1,0.11387200577684603,Massachusetts,commercial
2027,2,0.11314578291921377,Massachusetts,commercial
2027,3,0.12790770535713752,Massachusetts,commercial
2028,0,0.13057382352976132,Massachusetts,commercial
2028,1,0.12527383573414988,Massachusetts,commercial
2028,2,0.12115373791202098,Massachusetts,commercial
2028,3,0.13312378545338954,Massachusetts,commercial
2029,0,0.13380780490292074,Massachusetts,commercial
2029,1,0.1383786326992045,Massachusetts,commercial
2029,2,0.13715584595273378,Massachusetts,commercial
2029,3,0.14662863073377785,Massachusetts,commercial
2030,0,0.14987006469754652,Massachusetts,commercial
2030,1,0.17173024265607315,Massachusetts,commercial
2030,2,0.17453617601048269,Massachusetts,commercial
2030,3,0.1835101938118237,Massachusetts,commercial
2025,0,0.15801663763702054,Massachusetts,industrial
2025,1,0.10621469732456292,Massachusetts,industrial
2025,2,0.10892233666140061,Massachusetts,industrial
2025,3,0.11519087728938424,Massachusetts,industrial
2026,0,0.10813479625912367,Massachusetts,industrial
2026,1,0.10111432345865345,Massachusetts,industrial
2026,2,0.09432242745489974,Massachusetts,industrial
2026,3,0.09813756596079555,Massachusetts,industrial
2027,0,0.10066028381947899,Massachusetts,industrial
2027,1,0.09992953696765297,Massachusetts,industrial
2027,2,0.10202571722495854,Massachusetts,industrial
2027,3,0.10817275126763817,Massachusetts,industrial
2028,0,0.10584706540807431,Massachusetts,industrial
2028,1,0.10306563097917339,Massachusetts,industrial
2028,2,0.09713365753586596,Massachusetts,industrial
2028,3,0.1009485788241744,Massachusetts,industrial
2029,0,0.0996554241207958,Massachusetts,industrial
2029,1,0.10861783253484335,Massachusetts,industrial
2029,2,0.10427281970462915,Massachusetts,industrial
2029,3,0.10653932664634508,Massachusetts,industrial
2030,0,0.10894689807499615,Massachusetts,industrial
2030,1,0.14021943354163569,Massachusetts,industrial
2030,2,0.14590268856768587,Massachusetts,industrial
2030,3,0.1548089406625643,Massachusetts,industrial
2025,0,0.22519305852153262,Massachusetts,residential
2025,1,0.1409105103886297,Massachusetts,residential
2025,2,0.14462416021578534,Massachusetts,residential
2025,3,0.1497111012008061,Massachusetts,residential
2026,0,0.15086680331547137,Massachusetts,residential
2026,1,0.13386352190002085,Massachusetts,residential
2026,2,0.1308680155431881,Massachusetts,residential
2026,3,0.12738561979536014,Massachusetts,residential
2027,0,0.12806821723030537,Massachusetts,residential
2027,1,0.1305296713692054,Massachusetts,residential
2027,2,0.13104666188738776,Massachusetts,residential
2027,3,0.13995145727212033,Massachusetts,residential
2028,0,0.14319763613312145,Massachusetts,residential
2028,1,0.13841052676957957,Massachusetts,residential
2028,2,0.1354263432359871,Massachusetts,residential
2028,3,0.1379202344053533,Massachusetts,residential
2029,0,0.14221707444124546,Massachusetts,residential
2029,1,0.15796665626629247,Massachusetts,residential
2029,2,0.1549390918123762,Massachusetts,residential
2029,3,0.15447226022345026,Massachusetts,residential
2030,0,0.16083959285060812,Massachusetts,residential
2030,1,0.1943503832607477,Massachusetts,residential
2030,2,0.19521484288824525,Massachusetts,residential
2030,3,0.19205598156269998,Massachusetts,residential
2025,0,0.11778159630313172,Michigan,all sectors
2025,1,0.08129187776980674,Michigan,all sectors
2025,2,0.08047997685665018,Michigan,all sectors
2025,3,0.08217541562689723,Michigan,all sectors
2026,0,0.08120929984028309,Michigan,all sectors
2026,1,0.08186526431731596,Michigan,all sectors
2026,2,0.08162993389900033,Michigan,all sectors
2026,3,0.08300272838029493,Michigan,all sectors
2027,0,0.0823950466072465,Michigan,all sectors
2027,1,0.08149760445366487,Michigan,all sectors
2027,2,0.0801342629688363,Michigan,all sectors
2027,3,0.08124730331707775,Michigan,all sectors
2028,0,0.08000855023379964,Michigan,all sectors
2028,1,0.08044019238977644,Michigan,all sectors
2028,2,0.07963272363672767,Michigan,all sectors
2028,3,0.08146331642421618,Michigan,all sectors
2029,0,0.08111780697095865,Michigan,all sectors
2029,1,0.08163996510842715,Michigan,all sectors
2029,2,0.08131865833496582,Michigan,all sectors
2029,3,0.08442899086197234,Michigan,all sectors
2030,0,0.08466146997364137,Michigan,all sectors
2030,1,0.08770253473018727,Michigan,all sectors
2030,2,0.09018579717942384,Michigan,all sectors
2030,3,0.09442444509595896,Michigan,all sectors
2025,0,0.12354627740599276,Michigan,commercial
2025,1,0.0880308022002342,Michigan,commercial
2025,2,0.08882642829026052,Michigan,commercial
2025,3,0.08754661411995524,Michigan,commercial
2026,0,0.0881950747623122,Michigan,commercial
2026,1,0.08935709740837883,Michigan,commercial
2026,2,0.09216160778874441,Michigan,commercial
2026,3,0.09103694915887961,Michigan,commercial
2027,0,0.09098724091943508,Michigan,commercial
2027,1,0.08860918079808115,Michigan,commercial
2027,2,0.08804380439505037,Michigan,commercial
2027,3,0.08882380794946892,Michigan,commercial
2028,0,0.08817818404647837,Michigan,commercial
2028,1,0.08723777658514478,Michigan,commercial
2028,2,0.08807488256722253,Michigan,commercial
2028,3,0.08968234346841553,Michigan,commercial
2029,0,0.08890521826230148,Michigan,commercial
2029,1,0.08993039484691351,Michigan,commercial
2029,2,0.08933003463574375,Michigan,commercial
2029,3,0.09152490931166417,Michigan,commercial
2030,0,0.09401474275964844,Michigan,commercial
2030,1,0.09611683981549991,Michigan,commercial
2030,2,0.09893698089302762,Michigan,commercial
2030,3,0.1009421336028183,Michigan,commercial
2025,0,0.07923372396460454,Michigan,industrial
2025,1,0.061000230632855285,Michigan,industrial
2025,2,0.05971115507370218,Michigan,industrial
2025,3,0.060435219387670575,Michigan,industrial
2026,0,0.059700206531933996,Michigan,industrial
2026,1,0.060680701701521275,Michigan,industrial
2026,2,0.059375473126007425,Michigan,industrial
2026,3,0.05913227241315967,Michigan,industrial
2027,0,0.05883693079875848,Michigan,industrial
2027,1,0.058962435752201496,Michigan,industrial
2027,2,0.0584543330448282,Michigan,industrial
2027,3,0.05939127500230119,Michigan,industrial
2028,0,0.05800656224468725,Michigan,industrial
2028,1,0.05817104077364408,Michigan,industrial
2028,2,0.05658845222247603,Michigan,industrial
2028,3,0.05860324175657736,Michigan,industrial
2029,0,0.058529859567128806,Michigan,industrial
2029,1,0.05946691677755218,Michigan,industrial
2029,2,0.05939746840918178,Michigan,industrial
2029,3,0.0630881828396258,Michigan,industrial
2030,0,0.06369413441710776,Michigan,industrial
2030,1,0.0659592681674414,Michigan,industrial
2030,2,0.0680461099779241,Michigan,industrial
2030,3,0.07116278898713926,Michigan,industrial
2025,0,0.15487817428643302,Michigan,residential
2025,1,0.09382330464212917,Michigan,residential
2025,2,0.09445731334363486,Michigan,residential
2025,3,0.09881665175296096,Michigan,residential
2026,0,0.09641772088908014,Michigan,residential
2026,1,0.09544392251153379,Michigan,residential
2026,2,0.09450003669157948,Michigan,residential
2026,3,0.0988725327062266,Michigan,residential
2027,0,0.09654458486143142,Michigan,residential
2027,1,0.0959759432257293,Michigan,residential
2027,2,0.09589267509864263,Michigan,residential
2027,3,0.09966352817835718,Michigan,residential
2028,0,0.09762770520682958,Michigan,residential
2028,1,0.09631919632522004,Michigan,residential
2028,2,0.09533271836788995,Michigan,residential
2028,3,0.09950028911034958,Michigan,residential
2029,0,0.09780012500315892,Michigan,residential
2029,1,0.09617695382644945,Michigan,residential
2029,2,0.09592377295820695,Michigan,residential
2029,3,0.10055262341269926,Michigan,residential
2030,0,0.09799689870954337,Michigan,residential
2030,1,0.10574963707972185,Michigan,residential
2030,2,0.11067731164297683,Michigan,residential
2030,3,0.11684399045461687,Michigan,residential
2025,0,0.10460279141101453,Minnesota,all sectors
2025,1,0.06708188128857492,Minnesota,all sectors
2025,2,0.06739046890790726,Minnesota,all sectors
2025,3,0.07241450683471616,Minnesota,all sectors
2026,0,0.06949557518021221,Minnesota,all sectors
2026,1,0.06776948531997301,Minnesota,all sectors
2026,2,0.06653958683690758,Minnesota,all sectors
2026,3,0.06983519616670462,Minnesota,all sectors
2027,0,0.0681390913023663,Minnesota,all sectors
